,影片名,评论内容,评论人,推荐星数,有用数
27,机器之血,"这篇影评可能有剧透

                        成龙大哥是真的很拼，但是无法阻挡这个剧情烂到光是设定就一堆槽点，我想请问生化人的外骨骼没有友军识别，不能通讯，不能助力，没有光学迷彩，不防弹就算了短匕首都挡不住，这个东西有什么用？为啥心脏是铁的就死不了了脑子不需要防护一下吗？对了你们不是可以再生么心脏怎样...

                        ?(展开)",白痴月亮先生,较差,
28,机器之血,"真的想不到怎么形容这部电影了，三星给成龙的敬业，爷爷辈的人物了，还活跃银幕，非常值得尊敬，欧阳娜娜很漂亮，但毫无演技，看得我都尴尬了，罗志祥有喜剧细胞，但感觉不是很卖力，比之前成龙合作的谢霆锋，吴彦祖，古天乐不是一个级别。影片逻辑和情节太扯淡，漏洞百出，没...

                        ?(展开)",二的不一般,还行,
29,机器之血,"…晕死，这电影我在国内竟然都不知道…心血来潮下高清《我是谁》时才看到关联电影成龙海报。要不是实在无聊还真懒得看了。毕竟这几年成龙的片子真是越来越烂，毕竟上年纪了。（实话实说而已，我从小到大就追星爷跟成龙的电影）尤其又是这种科幻题材…国产…豆瓣评分5…呵…  结...

                        ?(展开)",Edward,力荐,
30,机器之血,"故事各种不合理。 披着科幻的皮，但内容却是一点都不科幻，所谓的生化人，除了心脏，也没看出和“机器”有什么关系，干脆叫“生化之血”好了。 逻辑硬伤，比如西西被改造之后，成为秘密任务的保护对象，理应受到最安全的保护，这个时候成龙却说，为了她的安全，我要把她送孤儿...

                        ?(展开)",那年歌,还行,
31,机器之血,"1.片头工作人员名单里看到了出品人房祖名，成龙为了这个“不成器”的儿子也是操碎了心。 2.对比之下，对吴卓林一直不予承认，也是够可以的。 3.《新警察故事》里景甜，这里欧阳娜娜，电影里倒是秀的一手好父女情，不知道是不是因为这女儿不是亲生的。 4.吴卓林看到这电影不知道...

                        ?(展开)",私奔到大唐,较差,
32,机器之血,"导语： 在《英伦对决》中，您是否有过廉颇老矣，尚能饭否的疑问？那么，就来看《机器之血》吧！  国庆档，成龙大哥曾以老骥伏枥之态在《英伦对决》中讲述了一位末路英雄的复仇悲剧。  作为观众的我，观影的心是悲凉的！ 像我们这样看着成龙的戏长大的七零后和八零后，成龙在电...

                        ?(展开)",紫水晶,推荐,
33,机器之血,"“机器之血”这名字实在是难听…看完也不明白为啥要叫个这么让人吐槽的名字…电影还是一贯成龙大哥的风格，大量的动作戏、风趣的幽默元素，还加入了科幻的色彩，也算是成龙大哥的一点突破！ 网上对这部电影都不讨好，当然在剧情上没办法跟同期的芳华这样的剧情片相比，但是成龙...

                        ?(展开)",洋洋洒洒览天下,还行,
34,机器之血,"我是真的被这部戏的特效给恶心到了，尤其又是3D的，那种扑面而来放大到极致的变异眼球，又可怕又恶心。 动作很酷炫，尤其是在悉尼歌剧院的楼上格斗的那一段，惊险刺激。这一段值3星 非常不满意结局，刚开始去反派老窝的时候，反派各种强大，成龙几个人都制服不了，后来成龙状况...

                        ?(展开)",琪琪^O^,还行,
35,机器之血,"那个时候是一次放长假，然后朋友说要不出去玩，结果思索了半天也没什么地方好玩的，索性选择去看电影，叫上另外一个玩得好的女孩子还有他弟弟，我们一直在思考要看哪一部，《机器之血》和《心理罪之城市之光》，但是碍于我朋友要看，陪她去看了心理罪，看完之后也觉得不错。 一...

                        ?(展开)",Gakki,较差,
36,机器之血,"大赞取景、取景 大赞成龙大哥 前期因为铺叙拍摄所以会有些烧脑 比不用脑看一些电影要好一些 但由于某种原因情节设置看起来不是很恰当 加入一些奇幻的元素 内心对现实就没有太大要求 总体内心感觉OK 悉尼真是一个美的地方 想学好英语的欲望 越来越强烈 想学好计算机的渴望 越来...

                        ?(展开)",vaeen,推荐,
