,影片名,评论内容,评论人,推荐星数,有用数
44,超时空同居,"丫丫这种角色演绎的也不错嘛，并不局限于温柔体贴的，略微洒脱点也挺好，还挺放的开。哈哈。 雷佳音的吐槽，我比你都白，是在吐槽丫丫吗？可是你一个头比得上丫丫两个了。 老娘天下最美，就喜欢你这股霸气劲。 开始还以为雷同你的名字，其实拍出来剧情要比你的名字好多了，导演...

                        ?(展开)",墨里写繁花,推荐,42
45,超时空同居,"电影《超时空同居》讲述的是，一个想骗钱反被骗的2018年失意女青年谷小焦，一个竭尽全力拉投资却卷进害老板事件的1999年陆鸣，一觉醒来时空发生重叠两人睡在一张床上，更惊喜的是两人通过自己的房门可以将对方带到自己的年代，从而引发一系列有意思的故事。这两位差距明显丝毫...

                        ?(展开)",花吖,还行,44
46,超时空同居,"这篇影评可能有剧透

                        一部爱情轻喜剧，这次用的穿越梗挺舒服，雷佳音和佟丽娅的搭配还挺新鲜，不过还是电视剧感太强。陆鸣为了小焦的幸福放弃了原先的轨迹，哪怕在她未来的生活里再也没有了自己，哪怕在那个轨迹下的她在也不是他认识的小焦，但至少他是幸福的。一直都很喜欢佟丽娅和雷佳音两位演员...

                        ?(展开)",风琴,推荐,39
47,超时空同居,"520就快要到了。 很可怕吧。 对于没有对象，而且还独居的人来说，这日子简直是个噩梦。 TA们恨不得自己一觉醒来性别颠倒，然后发现自己的身体与未来的某个人交换，在彗星降临的那一天，与TA在山顶超时空相遇，共同谱写了一段看不见、触不到的恋爱。 “重要的人，不能忘记的人，...

                        ?(展开)",巴塞电影,还行,5
48,超时空同居,"恋爱中的情侣最喜欢说的一句话就是，“为什么你没有早点出现”。所以陆鸣就出现了，整整早了19年。 来自2018年的谷小焦与1999年的陆鸣由于时空重叠意外的开始了同居生活。从互相嫌弃到恋爱，两人之间发生了一系列又甜又好笑的事情。然而这一切并不是偶然发生，操纵这一切的神秘...

                        ?(展开)",盗梦侦探,推荐,24
49,超时空同居,"片名看着略雷片画风，没抱期望看了之后觉得还是有惊喜的，总体超出预期。时空交错的叙事方法让我想到了“触不到的恋人” 演员组合挺新鲜的，对角色的完成度比较高，人设挺接地气。逻辑上的确存在很多问题，经不起细细推敲，但是作为爱情喜剧，笑点满满，煽情感人效果也达到了，...

                        ?(展开)",茶,还行,39
50,超时空同居,"这篇影评可能有剧透

                        去看《超时空同居》之前，我曾做过激烈的思想斗争，穿越，加上爱情，在我的印象中，这就是国产影视剧的毒药，基本上，把两者凑在一起，就可以直接等于烂片了。但是冲着佟丽娅和雷佳音，以及不算低的豆瓣评分，我还是决定去看看。 结果，出乎意料的，被感动得稀里哗啦！ 《超时...

                        ?(展开)",晏耀飞,推荐,6
51,超时空同居,"这篇影评可能有剧透

                        生活在2018年的女主角谷小焦（佟丽娅）和生活在1999年的男主角陆鸣（雷佳音）所居住的房子因为时空交错发生重叠而住到了一起，实现了“超时空同居”。打开陆鸣这边的门，是令人怀念的1999年，打开谷小焦这边的门，是现在的2018年。影片中谷小焦是一个爱慕虚荣的女孩，想被傍上...

                        ?(展开)",风清月白,还行,39
52,超时空同居,"当看到大银幕上的雷佳音一点点化成灰消失的时候，我不禁失笑，佟丽娅是什么时候打了个响指吗？真的没想到，在《复联3》上映后的第二周，就在国产片里又收获到了这种“一顿操作猛如虎，一个响指秒变土”的恶趣味。不得不说，这部《超时空同居》，有点意思。 现在的国产都市爱情...

                        ?(展开)",Enjolras,推荐,16
53,超时空同居,"这篇影评可能有剧透

                        这部电影两位主演我都超级喜欢 剧情也感兴趣 然后就看了 推荐！ 电影讲述了一个被骗女青年和一个卷进害老板事件的男人 一觉醒来两人睡在一张床上 时空错乱了 而且两人通过自己的房门可以将对方带到自己的年代 之后就发生了一系列很搞笑的事 当然也有感动的点 丫丫和雷佳音演的...

                        ?(展开)",嘟嘟爱啊啊,推荐,62
54,超时空同居,"说句实话，看预告的时候我还是蛮期待的，题材蛮新颖的，看完之后嘛，觉得也还行啦，就是感觉有点点浪费了这么有趣的主题。就主线而言，故事线条还是流畅的，但是有些些单薄，剧情没有很好的撑起脑洞，过于简单，好在也算明朗，节奏不是很拖沓。从剧情上来说，感觉电影里的有一...

                        ?(展开)",可爱卟,还行,57
55,超时空同居,"这篇影评可能有剧透

                        爱情喜剧电影好像在广大电影爱好者心目中地位不高，它们中的大部分被戏称为小妞电影，用词足见态度，一看就不值得尊重不值得用心。可是对于我这样自身生活乏善可陈的中年少女，爱情喜剧无异于一味可口的甜点，平添许多快乐。经常在百无聊赖的周末，或者被工作折磨得精神头脑濒...

                        ?(展开)",阿黛尔,推荐,32
56,超时空同居,"——有剧透！有剧透—— 《超时空同居》讲述了邪恶贪婪的自己，本想去到未来投机致富，却不小心变成了过去自己的红娘，结果害得自己灰化肥发灰会挥发的故事——陆石屹的自述 或许是因为国产爱情片接连审美隔离的原因，大聪起初对《超时空同居》期待并不高。 《超时空同居你》利...

                        ?(展开)",大聪看电影,还行,6
