,影片名,评论内容,评论人,推荐星数,有用数
12,21克拉,"本来剧情的立意应该是不错的，但是只能说太俗套了，没有创新没有新意看起来就很无聊，不值得花一张电影票钱去坐到电影院里看。 整部电影就围绕男女主两个人展开，女主和男友分手而破产，失去了一切，然后因为一场意外，男主和女主联系到了一起，然后两人在一起共患难度过了很多...

                        ?(展开)",樱桃咻咻咻,较差,49
13,21克拉,"剧情太过狗血  太不现实  整体来说太过拖拉  整段剧情前面大部分都在啰嗦 该交代的没交代清除  埋的伏笔最后也令人失望  大鹏的贝总还是听令人惊喜 不愧喜剧出身  一出场就有种想笑的感觉  不过这个人物为什么之前那么强势想带刘佳音走二最后又轻易的放开她 挺不理解的  还有包...

                        ?(展开)",喵喵爱吃火锅,很差,16
14,21克拉,"之前听朋友提过这部电影，就找了个时间看了一下。但看完发现没有预期那么好看。俗套的剧情，俗套的故事，也没什么特色。 全剧的转折都几乎没有过渡，感情线和人物性格转变两个剧情的描写略有点单薄。剧情有几个地方略夸张。编剧再给力一点就好了。 不过有些桥段还是挺欢乐，挺...

                        ?(展开)",一生一个你,还行,52
15,21克拉,"实在受不了这种为了流量而电影，为了赚粉丝钱而拍的东西了。承认现在很多心智没成熟的小孩追星真的很拼，粉丝行为太夸张了，稍微说一点不好。整个就被粉丝喷死。。。不好就是不好，演技为负，为负好嘛。也就骗骗小孩子。等过一两年，或者最多两三年，那些小孩长大，就会发现之...

                        ?(展开)",aluilui2011,很差,16
16,21克拉,"故事并不复杂，不过还挺戳人的。故事把矛盾点设置在了“抠抠”“买买”的冲突对立上，价值观的碰撞也是影片的笑点和泪点所在。郭京飞的角色满嘴省钱经，精打细算的模样和他有种迷之契合。热巴的角色很讨喜，拜金但是被她演的很可爱，两人相互斗贫打嘴炮，很有梗。后半段的感情...

                        ?(展开)",风琴,较差,31
17,21克拉,"每次喊女主的名字佳音时，我就开始跳戏，这是我难受的点，也是我觉得搞笑的点。然后脑子里想的是他们什么能合作一次喜剧。。。 人与人相处 很多时候价值观世界观都会不一样，相处久了，总会被同化一些，这也是大家说的在一起久了的人会有夫妻相，但是是谁为谁改变呢，女主最开...

                        ?(展开)",岁月神偷,还行,41
18,21克拉,"这篇影评可能有剧透

                        郭京飞，一看见他我就想笑，哈哈。二代妖精里认识他，自带bgm，演技挺好，不尴尬，搞笑也很自然。 迪丽热巴，从芙蕖小师妹到高雯到烈如歌，也挺好的，就是电影里多少还是有高雯的影子，可能跟人设也有关系吧。 两个相对比较对立的人物设定，一个抠，一个花钱如流水，又是怎么相...

                        ?(展开)",墨里写繁花,还行,37
19,21克拉,"这部戏给我的感觉就是太乱了，给人的感官真的不好，郭京飞演技很好，真的很有喜剧天赋，算是这部戏我没给一星的最大的原音了，迪丽热巴怎么说呢，有点太夸张了演的，有点想极力证明自己的演技，可是却适得其反，角色之间还是需要相互给予的，希望她下部作品可以再提升，而且是...

                        ?(展开)",琉璃苣,较差,49
20,21克拉,"看完电影有一个很奇怪的地方，男主那么会赚钱，为什么没有很为一个钻石王老五呢，难道是本身是个大boss然后热爱演话剧，然后放弃了一切来追求这个爱好嘛。这个人设应该不太对吧，一个能将三块一个的茶叶蛋卖成二十一个的人，这些创意和他伟大的人生哲学加起来他在遇见女主的时...

                        ?(展开)",One,较差,39
21,21克拉,"上帝说：人的灵魂的重量是21克。 佳音说：我的灵魂的重量是21克拉，只有别人的五分之一。不管过多少年，都会有千千万万的男生女生会因为前任的问题伤心郁结。 同样，不管时代如何变化，人们都会在面对“爱情还是面包”这一问题时纠结不止。而当爱情掺杂了物质，你又会做出怎样...

                        ?(展开)",爱吃猫的鱼?,推荐,161
22,21克拉,"影片轻松，愉快，两个完全不同的人，经过生活的种种磨砺，能走到一起，这完全是编剧和导演的功劳。 一个破产的女人刘佳音（刘买买），过贯了富裕的生话，每天还沉浸在买买买中，一时不能适应己经不是富豪女朋友的事实。 一个从小生话就不富裕，生活精打细算的男人王继伟（王抠...

                        ?(展开)",虹HongLi,较差,29
23,21克拉,"笑中有泪的看完了《21克拉》，很解压，很有梗，同样很养眼（毕竟热巴是真的漂亮）的一部影片。 也许是因为由话剧改编，所以电影中的男女主人设十分鲜明，一个是花钱不手软的“刘买买”，一个是省钱不要命的“王抠抠”，价值观的碰撞，一对欢喜冤家，产生了不小的火花。虽然其中...

                        ?(展开)",浮生愿景,力荐,92
24,21克拉,"21克拉，哎，电影名字取得倒可以，但是剧情我是真的不能接受，搞笑吧也没有引起我多大的笑点，看完后的一点感悟就更不用说了。 整部电影最吸引我的地方就是迪丽热巴的颜值了吧，我的凤九啊，真的是超美啊。郭京飞明明一个演技派的人为啥要来演这种口水电影啊，真心觉得他是一个...

                        ?(展开)",三月桃花开,还行,27
25,21克拉,"这篇影评可能有剧透

                        听说最近有个新名词很火——隐形贫困人口。 短短六个字，扎了多少精致的猪猪女孩们的心。 她们擦最贵的眼霜，熬最深的夜； 她们用最新款的手机，还最满额的花呗； 她们人前风光无限，人后常吃泡面。 受到启发，一个新词也从我脑袋里冒出来——隐形超级烂片。 特指那些看起来好...

                        ?(展开)",猫视,较差,17
26,21克拉,"不是每个人都有好运气一见钟情并从一而终，没有爱情欧气的我们，更多的是在相遇、分开这两点一线之间徘徊。世界上有那么多的人，每个人都一双眼，而他偏偏住进了你的眼睛里。 很久没看到像21克拉这样让人舒心的电影了，对，让我用一个词来形容观影感受，那就是舒心。我已经丧不...

                        ?(展开)",JessieCristina,推荐,36
27,21克拉,"这篇影评可能有剧透

                        2010年话剧巡演，对当时的我们来说，票价很贵，为了省钱我差点也变成抠抠。那天很圆满，我在台下笑得直不起腰，身边的你，一直紧握我的手。 我问你，面包还是爱情？你说，最美好的爱情我们已经有了，面包我们慢慢也会一起拥有。我觉得我们会是世界上最幸福的一对。 话剧结尾，...

                        ?(展开)",大魔王,力荐,144
28,21克拉,"一直挺能get迪丽热巴的颜的，对郭京飞也挺有好感，所以他俩这个新奇的搭配一开始还是引起了我的注意。看了一版预告片，虽然有点不祥的预感但当时感觉应该还行吧。 但是看完电影出来以后觉得还是算了吧，预感是正确的。剧情很乱很尬，作为喜剧片反正我是没笑出来。迪丽热巴依旧...

                        ?(展开)",做个好人,很差,39
29,21克拉,"关注现在中国电影爱情片大多都逃不出怪圈，不是编剧导演不OK就是演员不到位拍不出想要的效果，很成功的是这部电影两个都不行，整部电影看起来节奏很乱，有的点感观只有尴尬两个字来形容。 对两个演员而言，迪丽热巴的演技还是不如郭京飞的(我谁的粉丝都不是别来骂我)，首先两个...

                        ?(展开)",发光的小蘑菇,较差,2
30,21克拉,"看完第一感，就是讲了抠门男和拜金女如何相遇相知的故事，片子还是有点波澜起伏的，女主从开始""花钱是一种美感""的消费观念一步步转变，经历了破产后和抠门话剧演员王继伟偶然合租，渐渐改变了自己买买买的观念。 要说看点，觉得还是郭京飞饰演的王继伟这个人物，首先他自带口吃...

                        ?(展开)",一颗大黑米,还行,15
31,21克拉,"如果刘佳音女士知道自己会接连n天被hr拒绝，甚至连端盘子都没人要的时候，她就不会在第一天出去找工作的时候说出，我马上就有工作了，就在半小时后，这句话了。 一个签合同不看条款、只有1万块钱还能逛商场消费得一毛不剩、2块钱进的茶叶蛋站在货源边却想卖3块5的女人，可以说...

                        ?(展开)",哈哈女侠,推荐,9
32,21克拉,"这篇影评可能有剧透

                        太痛苦了，没想到评分变得这么低了，而且看到很多评价都攻击演员本身，我真的很气！！好想改分，但是那就是刷分了，啊啊啊啊我要忍住，不能和那群人一样搞笑。最后奉上一句，黑子请gun跟风的人请散，那些连电影看都没看就开始拿钱复制粘贴喷人的话的祝您永远找不到工作，永远从...

                        ?(展开)",想吃土包子,还行,14
33,21克拉,"本人先说明，自己算是迪丽热巴路人粉，偏蛮有好感那种！是那种不参加粉丝群组，但是会逛她超话，会买她代言产品的那种人！这部电影我是今天请同事去看的，看完感觉就是跟“傲娇与偏见”差不多吧！话剧我是没看过，里面的梗也是很老套，有些场景确实让人尴尬，毕竟是两年前的作...

                        ?(展开)",悩袋莂茬萉褲裆,力荐,42
34,21克拉,"说来也真是凑巧，我最近圈粉的两位女神正是热巴和钟楚曦（两人还是同一届入学上戏的校友），到了哪怕是烂片都会追的地步，略有脑残粉的味道，这次两位女神分别主演的电影竟然在同一时间上映，而且都是青春爱情喜剧，实在是巧到意外，幸好时间充裕，并没有做选择题的烦恼。 今天...

                        ?(展开)",影前预习课,还行,5
35,21克拉,"起先去看这部电影的动机是奔着郭京飞去的，想着为TF老boy打个call，也因为同期也没什么值得花钱的电影。 导演和编剧是何念，一位年轻的话剧导演。也许是收话剧的影响，在有限的时间里主题还是挺明显的，虽然手法不怎么高明。在电影的后30min里，导演如同今天考专四的我，在最后...

                        ?(展开)",litang,还行,7
36,21克拉,"刚看完来说说感想。在我心里算是满分的爱情轻喜剧了。剧情完整，台词深刻，男女主演技在线，自然的演绎出两个截然不同的人价值观相互碰撞所产生出来的火花。笑点泪点交叉，自然而不做作。是一部完成度很高的作品了。郭京飞不愧话剧演员出身，一如既往的保质，迪丽热巴除了美颜...

                        ?(展开)",Gawaine柒爷,推荐,25
37,21克拉,"看过之后感觉热巴不是那种天赋型的演员，没有看过太多她的作品，傲娇与偏见倒是看过，能感觉到她的演技确实一步步在进步，越来越有层次感，也意外的有喜感，不怕丢偶像包袱，挺惊喜。感觉娱乐圈大多数美人向来爱惜羽翼，不愿意搞笑扮丑，没有什么不对，选择而已？但热巴倒挺丢...

                        ?(展开)",Su,推荐,64
38,21克拉,"冲着老郭去看的，老郭表现算不错了，虽然说不上惊艳，比起其他演员也是好太多了。虽然他是原版，也是整部剧的灵魂，但是无奈对手太不给力了！之前就怕热巴会拖后腿，结果还真是一语成谶了。 看完电影还特地去补了星剧社那版，看了整个故事，不得不说是电影改编的锅。电影里的刘...

                        ?(展开)",心已迟暮,还行,9
39,21克拉,"这篇影评可能有剧透

                        五年前曾看过21克拉的话剧，留下了深刻的印象，每每忆及，还是会非常感动，想起那个人民大舞台倒数第三排黑暗里偷偷摘下眼镜抹眼泪的瞬间；这一次，有幸买到首映会的票前去观影，不得不说，话剧珠玉在前，电影演员和导演应该是有些压力的，不过好在他们就是话剧原版的导演和主...

                        ?(展开)",画渣松子君,推荐,36
40,21克拉,"话剧反响很好，导演、男主都是原班人马。还是挺期待的。虽然女主换人了，不过看过热巴演的高雯，把我逗死。刘佳音这个角色，感觉她表演起来还是挺适合的。 佳音这个名字，郭京飞叫起来还是挺逗的。各类描绘英雄的大片看的我有点麻木了，换个口味。有时候还挺怀念小时候看的喜剧...

                        ?(展开)",乌拉乌拉,力荐,69
41,21克拉,"话剧风格的电影，台词有趣，较有趣味和思考，迪丽热巴也是比较美的了，话剧演员郭京飞演电影，肢体语言还是很丰富的，剧本也偏向于话剧了。 过两天上映的时候，可以感受一下。 其中最好看的是郭京飞了，迪丽热巴让人感到悦耳，配音风格也很惊艳，实在是一部佳作。 希望去电影院...

                        ?(展开)",熊彼得,力荐,77
42,21克拉,"这篇影评可能有剧透

                        当“非典型经济适用男”遇上“极致型破产拜金女”，当“王抠抠”遇上“刘买买”，两个不同的价值观念迸发出爱情的火花，确实是这部影片的看点。 电影很搞笑，也很有泪点，郭京飞演技不错，迪丽热巴漂亮加分，而且都还很有谐星气质。毕竟是热门话剧改编的，作为电影同样很有梗也...

                        ?(展开)",Evan☆,还行,
43,21克拉,"这篇影评可能有剧透

                        看完后第一的感觉不是诸君所议的迪丽热巴的演技和剧情的差劲（其实作为一部爱情喜剧电影放松娱乐一下是可以一看的），而是片中刘佳音的思想观念，见于她说的一番话：现在这个生活根本就不是我想要的生活，我讨厌每天天还没亮就出门买菜，我讨厌每次洗脸水都得攒着去冲马桶，我...

                        ?(展开)",俊哥的摇滚,还行,
44,21克拉,"为什么我觉得意外的不难看    情节有打动人心的主题    一辈子挣到钱的钱是有限的  但是可以过无限的人生   这是门艺术   主角都在突破自己原有的生活  原有的价值观   因为爱情的萌芽   改变当初的自己   因为扣的穷小子  为了美的那个她  可以把三十万存款投给一辆破费的车  ...

                        ?(展开)",陈大爱喵喵,推荐,
45,21克拉,"缘分就是这么奇妙吧 总有一些阴差阳错恰好相遇 总有一些时刻情不自禁 总有一天你我会相遇 破产的刘佳音和始终在当配角王继伟像是永远不会相交的两条平行线 万万没想到两个人还会擦出火花 从起初的仇家变成对方的陪伴者 她是一个爱花钱的人 随着时光的蹉跎开始收起大手大脚的毛...

                        ?(展开)",榴莲味儿的,还行,
46,21克拉,"这篇影评可能有剧透

                        俗套的剧情加尴尬的演技，吹嘘的人生哲理加现实的社会，拖拉的剧情加仓促的结尾凑成了21克拉。    服装组可以走点心嘛，女主有钱的时候就那一套粉色的衣服，没钱的时候反倒每天换，难道有钱的时候逛的商场逛出来的都是空袋子啊。对于这种傻白甜的人设，女主不是第一次了吧，只...

                        ?(展开)",土包子,较差,
47,21克拉,"这篇影评可能有剧透

                        影评《21克拉》 刘佳音（迪丽热巴 饰）因与富豪男友分手而破产 ，为了还债，变卖了自己所有的奢侈品。王继伟（郭京飞 饰）天生爱省，为了省钱无所不用其极。两人因为一场剧场意外相遇，在一系列机缘巧合合租一个屋檐之下，过起了荒诞爆笑的流浪生活，“王抠抠”和“刘买买”究...

                        ?(展开)",?Lianne?,较差,
48,21克拉,"这篇影评可能有剧透

                        从奢侈的应有尽有到破产后的一无所有，银行收走房子后还能若无其事的去逛商场，这样的女孩还真是有点佩服，刘佳音也并不是所谓的物质女，相反，她对物质的追求没那么高，她要的生活不过就是简单的快乐，电影中并没有看到她搬进出租房的不适，和房东交谈时也是那么的平易近人，...

                        ?(展开)",ruin,还行,
49,21克拉,"这篇影评可能有剧透

                        就感觉剧情在强行往标题扯，梗也是强行抛出，就真的很尴尬。热巴出场还是美的，怎么到后面破产之后的妆容很奇怪，怎么看怎么怪，而且越来越怪。前期剧情勉强有点逻辑，到后面越演越奇怪。大鹏的出场也很尬。就感觉别的演员强行加进来 虽然如此，热巴还是美的不要不要的。所以多...

                        ?(展开)",酒酿小丸子,较差,
50,21克拉,"新认识的一个妹子约我去逛街，碰面后发现都无购买欲望。四目相对我拉了她去看扬州八怪的艺术展，奈何妹子不太喜欢书画，而我又是个半吊子怕为人师表反而误人子弟，所以半个小时后被拉出来看了这部     新认识的一个妹子约我去逛街，碰面后发现都无购买欲望。四目相对我拉了她去...

                        ?(展开)",217の27,还行,
51,21克拉,"首先觉得很搞笑啊！虽然跟现实严重脱节，但是在我的世界里认为会有一些类似的事情发生，能够遇到男主这样的人真的很幸福啊！陪你一起做刺激的事，不怕一起进警察局，现实中肯定没有吧！面对再大的困难，他总有方法应对，觉得生活需要一些刺激才快乐啊！贝总也不咋地啊！感觉这...

                        ?(展开)",yyggddrr,还行,
52,21克拉,"很跳戏的电影，每次听到郭京飞生气的、深情的、无奈的、眷恋的各式各样情绪的喊着“佳音”，我就要疯，好像知道郭京飞自己会不会跳戏。不好看，而且感觉不切实际所以很无聊，虽说人家本来就是虚构电影。现在电影展示主角有钱的手段，只有无数的超明显名牌标识的包包和各式各样...

                        ?(展开)",岂非,很差,
53,21克拉,"前半段有些尬，不是表演的问题，应该算是话剧改编成电影的过程中，导演没有在编剧上编好（本片的导演和编剧是一个人）。所以说，这部电影是21克拉的质量，连1克都不到。 郭京飞和迪丽热巴在演技上还是可以的，尤其是郭京飞，在这里演的角色略微带点口吃，演出来的感觉就像是真...

                        ?(展开)",士长,较差,
54,21克拉,"这篇影评可能有剧透

                        果不其然，《21克拉》的结局，也是一个二选一的套路。 在看的上一部国产爱情电影《喜欢你》里，出现了完全类似的情节： 正当男女主角刚刚渡过难关，确认关系你侬我侬之时，“原配”杀出，企图用美色/金钱把当事人拉回到原来的生活当中，而当事人只能被动接受，暂且劳燕分飞。 ...

                        ?(展开)",王小民的吐槽,还行,
55,21克拉,"这篇影评可能有剧透

                        一直都觉得热巴的演技真的很不错，大荧幕也不显得小家子气，这种轻松搞笑的爱情喜剧电影真的很适合她，上次的《傲娇与偏见》其实就已经崭露头角了。 很喜欢《21克拉》这个本子，即便大家觉得剧情没有什么惊喜，挺俗套的，但我还是被感动到了。喜剧爱情电影，喜剧的部分让我开怀...

                        ?(展开)",雪,还行,
56,21克拉,"听说是舞台剧改编过来的电影，刘买买和王扣扣的爱情故事，不过剧情真的是不怎么样呢，迪丽热巴在大荧幕上的演技真的有点儿尴尬，本来有演技的郭京飞呢 又是结巴 真的是分分钟出戏呀！ 估计其中最喜欢的桥段，就是他们去人家店里面蹭住的日子了吧！ 菜场的Rap 这么的是让人一脸...

                        ?(展开)",Tammy,较差,
57,21克拉,"《21克拉》特别适合在521这天去看，这部剧的女主迪丽热巴和富豪贝总在一起，但是万万没有想到他有老婆，而且还不肯离婚和她结婚…就这样林佳音就和他分手了。在分手的那一刻她的银行卡都被冻结，也就意味着她破产了当时她正在收购一个球队作为慈善，特别喜欢颜值高的男生所以她...

                        ?(展开)",芒果甜心,力荐,
58,21克拉,"这篇影评可能有剧透

                        “我想住进你的眼睛。” “我想在你的眼睛里面安个独立电表。” 很有特色的浪漫且带喜剧的爱情片，本来以为是一步很普通的片子，开头不久就能把人深深带入进去一探究竟。 男主角虽然极致抠门，一截纸巾分两半用，为了省电费一定要在房间安个独立电表，引得无数房屋中介封杀他。...

                        ?(展开)",行者,还行,
59,21克拉,"这片从头到尾看下来有欢乐有感动，拍的是可以的。分这么低毁在了结尾。结尾要是热巴跟大鹏就这么走了，然后郭京飞一辈子演戏单身到老然后深沉的望向远方，就是个佳片。电影来源于生活，好片必须引起观众共鸣。还好这片是郭京飞跟热巴主演，不然豆瓣这么低的分数我肯定不看了。 ...

                        ?(展开)",冬天的小火球,还行,
60,21克拉,"这篇影评可能有剧透

                        一句话总结，是郭京飞的演技和迪丽热巴的颜值都拯救不回来的剧情。 迪丽热巴好看是好看，但演技的确很平常，不出众。从高雯到白凤九到刘佳音，包括之前那部傲娇与偏见。人设几乎没什么不同，除了身份地位职业工作，性格发型如出一辙。总会让人产生一种，她就是这样的性格，她这...

                        ?(展开)",十二,较差,
61,21克拉,"电影用极致的人物设定及表演风格探讨了爱情的真谛，郭京飞、迪丽热巴首次搭档，饰演“经济适用男”与“拜金女”。影片故事挺简单，但也蛮轻松搞笑的！一个抠门，一个爱花钱，两种极致的人物性格，而电影就是想用这极致的人物设定以及表演风格，来探讨关于爱情的真谛，通过爱情...

                        ?(展开)",豆豆豆豆豆豆变,还行,
62,21克拉,"爱情商业片是无论那个时代，哪类人群都由衷喜爱的题材。 一 我还记得在我十几岁的时候，这一类商业片模式，香港做得很成熟，那个时代我们还在租借DVD，每次都要看好几遍，还要叫来好朋友一起看。它属于一种我们自己不能实现，但却是我们想要的幻想、假设和憧憬。只不过作为大陆...

                        ?(展开)",Chaos,力荐,
63,21克拉,"作为一部轻喜剧的电影，冲着热巴颜值去看，看到前面我是比较想笑的，但看着看着反而被男主郭京飞所吸引。虽然他抠门，小气，但他有一颗赤诚的心，他上进，他敢于去爱。生活也就是这样，平常人的爱情虽然普通，但也打动人心，没有奢靡的包包，没有一掷千金的大气，但拥有了柴米...

                        ?(展开)",葫芦娃哈哈哈,推荐,
64,21克拉,"郭京飞挺好的，演技自然，奈何剧本俗套，人设单薄，节奏混乱，毫无亮点。 灵魂的重量21克这个被用烂的梗在电影中不出意外的没有丝毫感动，满满都是矫情。 拜金女主被小三，正妻找上门后离开大款找了个省钱老实人共度一生，大概这么个剧情，因为观念不同引发的一系列闹剧，真真...

                        ?(展开)",杨小妞儿,较差,
65,21克拉,"郭京飞和热巴的CP组合不Kiss的话还是能勉强接受，但是Kiss的画面太美我不敢看！ 剧中很多地方不能仔细推敲，不带脑子看看挺好的，毕竟这年头能让我在影院笑的电影不多！郭京飞裸奔的画面也太美不敢看。剧情结尾太匆忙，给人感觉没有过渡部分。学生群体蛮适合去看的，可能白领群...

                        ?(展开)",惊蛰,还行,
66,21克拉,"额，可能我和大家不一样，我是为了给郭老师来打call的。平心而论，这部电影的水准在均线之下，煽情部分我没有感觉，笑点也有些生硬。郭老师难得拍电影，一定要捧个场，严格来说郭老师演技在线，但是有些用力过猛了，电影不需要话剧那么夸张，热巴很漂亮。这个电影主要问题出在...

                        ?(展开)",wuzeiniang文??,力荐,
67,21克拉,"这篇影评可能有剧透

                        最近电影院上映了一部由郭京飞、迪丽热巴、大鹏、包贝尔主演的陈年电影《21克拉》 为什么说是陈年电影？因为这部电影在2015年底拍摄，至于为什么两年后才播，想必大家都清楚。 这部影片放在两年之前上映，估计票房最终票房也就几千万，但是迪丽热巴和郭京飞近来的大火，估计这...

                        ?(展开)",有个少年曾经来,还行,
68,21克拉,"这篇影评可能有剧透

                        《21克拉》是由何念执导，郭京飞、迪丽热巴领衔主演，大鹏、包贝尔、刘芮麟特别出演的爱情喜剧电影。该片于2018年4月20日全国公映。 导演何念主要是做话剧的导演，此次是首次执导电影（本片另两位编剧是首次编剧电影）。2010年导演的电视剧《和空姐一起的日子》豆瓣评分6.8分，...

                        ?(展开)",好习惯,较差,
69,21克拉,"一斤的水，半斤的辣椒，怼到眼睛里，可惜辣椒可能也是水货，激不起半滴眼泪                 ——我瞎扯的题记 前几天，为迪丽热巴的颜值，还有郭京飞的演技特地跑到城里买的票。 结果……两样都没看到。 进影院时脸上笑嘻嘻。 看电影时心里妈卖批。 出影院时，一不小心，节操...

                        ?(展开)",Alexander,较差,2
70,21克拉,"我觉得这部爱情喜剧是及格的，至少里面的梗是新的，大部分的爱情喜剧都是老的掉牙的梗，这部完全不一样梗很新颖很好笑。 然后那些鸡蛋里挑骨头觉得不现实的，逻辑不通的，拜托艺术源于生活高于生活，看电影最肤浅的目的就是寄托自己的希望，寄托一份美好，让自己的生活没那么无...

                        ?(展开)",风萧易水韩,推荐,
71,21克拉,"这篇影评可能有剧透

                        接触这部电影的原因十分单纯，周围有朋友是爱丽丝，单纯蹭便宜去看了两遍。 初次电影给我的感受不是很深刻，剧院里绝大多数为粉丝，观影过程中耳边充斥着来自粉丝“迪丽热巴好漂亮”的感叹。我很挑剔所要看的电影，不是因为自视清高，而是会害怕遗憾，具体可能是剧情和我想的一...

                        ?(展开)",舒秉文,还行,
72,21克拉,"这篇影评可能有剧透

                        之所以去看《21克拉》并非是我有像其他猪猪女孩一样的对美好爱情的向往，因为同事晓说她很想去看轻松一点的电影，不让自己的脑子那么累。我跟她说，我还从来没和女性一起进电影院看过电影，因为不喜欢花钱。即使我花钱看电影，也不会选择这样高甜无脑的青春偶像片。然而，最终...

                        ?(展开)",丸子?,还行,
73,21克拉,"总的来说 出发点是好的 想表达一段忠贞爱情 两人的感情线条也很流畅 但是剧情细节设置有点过 不符合现实生活实际情况 男女主住在商场那么久才被发现 而且这种方式明显是错误的 想表达两人穷困潦倒一起吃苦奋斗的想法是好的 但是这种方式不符合价值观  我内心得一部好剧最起码是...

                        ?(展开)",语嫣桥,较差,1
