,影片名,评论内容,评论人,推荐星数,有用数
16,荒野猎人,"影片很残酷，暴力血腥，摄影太棒，非常美妙的镜头语言让人难以置信，极简的复仇故事，在导演完美的调度、卢贝斯基绝美的摄影、小李的表演相结合下带来了最震撼的视听感受，小李也终于凭借出色的表演拿到小金人。  绝美的摄影，超神调度，标志性长镜头，极度血腥的杀戮和严酷自...

                        ?(展开)",Sunday,推荐,22
17,荒野猎人,"一直在想怎么去描述观看这部电影之后的感觉。 我算不上是小李子的粉，甚至连小李子的颜粉都算不上，当初看了不起的盖茨比，我就感叹小李子很久没有这么帅这么苏了，甚至已经有点不适应耍帅的他了。他的精神兮兮，他的癫狂，甚至他的邪恶，都比帅帅的他来得过瘾。 当荒野猎人的...

                        ?(展开)",奔跑忘记忧伤,推荐,36
18,荒野猎人,"看完整部影片 概括就是景很美 人很酷 动物很可怜。 影片的第一个主题，是复仇。 从片头格拉斯一伙人穿着动物毛皮大衣可知，他们一伙人沿路一直通过残杀野兽来温饱自己。而从那只熊开始，格拉斯一伙人入侵野生世界的领地，就必然会惹怒动物世界的本来固有者。那只熊杀人并不是因...

                        ?(展开)",满心欢喜,推荐,27
19,荒野猎人,"这篇影评可能有剧透

                        《荒野猎人》中除了“往死里折磨”演员外，还彻底放弃非线性叙事手法，采用壮丽浩瀚的自然景观广角镜头和令人惊艳的一镜到底手法，使景物也成为影片重要的表达甚至叙事手段，让人观影时沉浸在“自然之神秘莫测，人之渺小茫然”的震撼中不能自拔。这种极致的视觉感受，搭配坂本...

                        ?(展开)",小脏喵,推荐,33
20,荒野猎人,"“只要一息尚存    就一定要战斗下去 只要一息尚存    才能活下去 风暴来临的时候   站在大树的前面 你会看它的枝叶   觉得一定会被风吹落              但是再看它的树干   却是纹丝不动” 三星全给小李子的演技，冲着小李子拿奥斯卡专门去看的……看完之后觉得奥斯卡奖作品还...

                        ?(展开)",小慢,还行,24
21,荒野猎人,"这篇影评可能有剧透

                        简介 休·格拉斯（莱昂纳多·迪卡普里奥饰）是一名皮草猎人，在一次打猎途中被一头熊殴打成重伤后被同行的乘船船长安德鲁·亨利（多姆纳尔·格利森饰）救下，船长雇佣了两个人约翰·菲茨杰拉德（汤姆·哈迪饰）和吉姆·布里杰（威尔·保尔特饰）来照顾他。约翰·菲茨杰拉德根本...

                        ?(展开)",蜜汁少女,推荐,20
22,荒野猎人,"这篇影评可能有剧透

                        风永远吹不倒一棵有根的树。 这是休·格拉斯在最接近死亡的时候，亡妻在他耳边的呢喃，一遍又一遍。 当风在森林上空盘旋，所有的树叶在交错凌乱， 你以为它们全要落完了。 结果树叶忽然安静下来，一如往常。 而他，每一次都似乎被判处了死刑，每一次他都奇迹般地挺了过来。 就...

                        ?(展开)",不要不开心哦,推荐,19
23,荒野猎人,"出电影院一搜豆瓣上的影评，好家伙满篇全你大爷的奥斯卡。不废话，先评电影，然后吐槽现已转变成全国最大跟风伪文青聚集地的豆瓣。       电影情节其实几句话就概括了，但拍出来那配乐场景画面就是震撼，两个多小时一点儿都不觉得长。有条件去电影院的还是建议去电影院，但心脏...

                        ?(展开)",老古板先生,力荐,94
24,荒野猎人,"個人電影清單#200.《荒野猎人》 個人評分：8.2/10          奥斯卡临近，最近陆续要把各部“提名”补完，遗憾的是国内只能靠画质极为有限dvdscr版本尝鲜，对于诸如《卡罗尔》以及《荒野猎人》这类很大部分看点在于画面与摄影技巧的片子来说简直是噩耗，然而这些噩耗也是不幸中...

                        ?(展开)",新大町,推荐,49
25,荒野猎人,"亚利桑德罗·冈萨雷斯·伊纳里多，这人拍的电影就跟他名字一样——长。而且一部长过一部，《还魂者》是几部长篇中之最，相对来说，也是我不太喜欢的一部。  为什么呢？  还不是因为长了。  《与狼共舞》也长，但长的有道理，长的好看。  片尾的决斗中，小李子将汤老师压在身下...

                        ?(展开)",傻不傻666,推荐,15
26,荒野猎人,"这篇影评可能有剧透

                        在今年很早的时候我的表姐说她有一个预感，《荒野猎人》如果不是一部非常棒的片子，就是一个笑话，没想到看完之后我两种感觉都有，也是挺奇妙的。我看完之后内心是不太喜欢的，但是等日后出了高清资源我应该还是会下载下来存着的，只是因为画面太美，这一点就够了。  圣诞节早...

                        ?(展开)",justcc,还行,70
