,影片名,评论内容,评论人,推荐星数,有用数
16,季春奶奶,"准确的说我是被外婆从小带大的，从约莫五六岁的时候一直到我18岁成人且考上大学，我一直怀疑自己是凉薄的个性，对身边的事物但凡无直接切身因果反应的我大体懒得去关心，然而在我内心深处对于外公外婆，我确信是有着很深的牵挂的。外婆和季春奶奶长得很像，身材矮小，圆脸，花...

                        ?(展开)",十八度灰,力荐,6
17,季春奶奶,"这篇影评可能有剧透

                        朋友跟我说，简单心理比文章更出名的是你们的配图和观影。 我们的心情也是很复杂的...勤勤恳恳写稿的小编感到了一丝委屈。不过还是决定在最近这些纷扰的日子里给大家带来这篇温情的观影－《季春奶奶》。 电影主人公季春奶奶是一名海女，命途多舛，丈夫、儿子早逝，儿媳改嫁，一...

                        ?(展开)",简单心理,推荐,7
18,季春奶奶,"偶然看到豆瓣上对这部电影的推荐，其实我一直都很抗拒看这些关于描述亲情的，尤其是奶奶、外婆这些的剧情，因为光是听名字就想哭。想当年在电影院看《桃姐》的时候就哭得稀里哗啦，整个电影院就我一个人哭的眼泪鼻涕横飞，因为我真的不能抗拒老年人。在我的潜意识里，老人们已...

                        ?(展开)",狂躁波,推荐,8
19,季春奶奶,"这篇影评可能有剧透

                        这是一个从头哭到尾的片子，对我而言，满满的泪点。奶奶对我而言，是这个世界上极为伟大的称谓，它意味着有这样一位老太太，她能步履蹒跚的带着你做家务，能弓着背背着你到处散步，能为你毫不犹豫地买下东西，能在每个夜里守护你入睡。奶奶每次温柔的看着慧智，叫着“我们慧智...

                        ?(展开)",你好哇,力荐,6
20,季春奶奶,"惬意的午后看的电影！ 让我想起了我的奶奶，也是这样，回家就一定会什么都不给我做，让我好好学习好好吃饭…要回学校了要出来工作了总是会买水果啊饼干给我，而我每次都嫌重不肯拿跟她说这些到处都有，我自己去买就好了……但是现在回去，奶奶不在了，也没有她会特意让我带这些...

                        ?(展开)",Catherine,力荐,7
21,季春奶奶,"这篇影评可能有剧透

                        “就算生活再累再辛苦，有一个坚定的伙伴就可以了，这便是人生，我愿意做你的伙伴。”  季春奶奶的脸像一只肉乎乎的小包子，如果我是小慧智，一定会经常用小手捏捏奶奶的脸，让她那长年下海浸泡的面颊慢些爬上时光的沟壑。  奶奶听到慧智回答大海与天空哪个更宽阔这个问题的答...

                        ?(展开)",February.,力荐,1
22,季春奶奶,"这篇影评可能有剧透

                        惠:“奶奶，天宽还是海宽？” 奶奶:“为什么啊？” 惠“因为活久了呀” 南珠“你说天宽还是海宽啊？” 大叔“当然是天宽” 南珠“不，你看。海外拥抱天空啊” 奶奶是海女，像是海的儿女。在海里可以自由呼吸，心胸也像海般的宽广。就如南珠画的画一样，奶奶在海里拉着两个孩子...

                        ?(展开)",不能被人发现,推荐,1
23,季春奶奶,"我一辈子喝海水生活，你一定要吃油生活。  奶奶对我的爱从小就印证在我残缺不齐，烂嗖嗖的牙齿上，家里大人不让我吃糖，只有奶奶会帮我把糖罐儿拿下来，而我只用拿小胖手一指。这种幸福到开始长牙的年纪彻底被打破。  奶奶到家里来时，桌子上总会有一个放满了白生生胖瓜子仁儿...

                        ?(展开)",和铃,力荐,4
24,季春奶奶,"这篇影评可能有剧透

                                 济州归来就拉着妈妈二刷了这部电影。当地的地陪导游跟我们说济州岛有三多：风多、石头多、女人多。在这个风景如画的地方，海女们用她们一生传奇的经历流传下来很多故事。海女都是了不起的女性，男权社会，女性地位低下，女人要在工作环境艰苦的海里捕获战利品，也是由...

                        ?(展开)",kiki204629,推荐,3
25,季春奶奶,"小时候，奶奶问慧智：是天空广阔还是大海广阔。对于小慧智来说，天空与大海的概念是模糊不清的。然后奶奶笃定地说，当然是大海广阔了。小慧智很好奇从来没离开过自己的奶奶是怎么知道的。奶奶就说，活了那么久自然就知道了啊。   “重逢”以后，“慧智”在海边抽烟，被奶奶发现...

                        ?(展开)",雨天午后,力荐,2
