,影片名,评论内容,评论人,推荐星数,有用数
25,超时空同居,新导演处女作加1星。创意不错，类型准确。中段故事略疲软，怀疑是后期剪辑时动了结构……结尾也略显仓促。但在国产爱情喜剧里是非常不错的成色了。,张小北,推荐,64
26,超时空同居,看了点映了，被塞了满嘴的狗粮。雷佳音的土味情话，听起来土，可是味道甜哭了。世界上最冷的地方是没有你的地方。配上雷佳音真诚的脸，想嫁,竹寺,推荐,96
27,超时空同居,雷佳音老师，哈哈哈哈哈哈哈哈，太优秀了！4星全给雷佳音老师,Mr.Z,推荐,93
28,超时空同居,有幸看了点映，佟丽娅好漂亮，梗有点老，但是两位演员演的很好，尤其是雷大头，看着那张真诚又有点丧的脸，他不说台词我都能笑起来，总体来说这部片子有笑有泪还不错，剧情有点bug，对于九十年代的描写也浮于表面，但是不影响观看，最后现在骂陈思诚还有赞吗？,连天,还行,91
29,超时空同居,小成本的喜剧爱情片能拍成这样已经很好了。,敏莉Lily,推荐,54
30,超时空同居,雷佳音莫名的有趣。,黑色素乀^乀,还行,46
31,超时空同居,两位主演的组合很是新鲜，题材也有意思，上映时间也符合爆款预设，加油看好。,纤纤,还行,33
32,超时空同居,两位好演员把这个其实没多大意思的故事演绎得有点血肉了。,邓安庆,还行,46
33,超时空同居,今年完成度还不错的国产片，内核和《你的名字》很像。结尾稍微有点着急。,握不住的灵魂,推荐,52
34,超时空同居,导演一塌糊涂，视听一塌糊涂，好久没有见到佟丽娅角色这么虚伪的女主角了，和《二代妖精》的冯绍峰有的一拼。这特么和《21克拉》有啥本质区别呀！,谢谢你们的鱼,较差,42
35,超时空同居,故事挺有趣的，我女神还是依旧那么美，赞赞赞。徐峥老师的客串算是十分亮眼的表现。想去二刷,我就不喝纯牛奶,推荐,37
36,超时空同居,怎么会有人舍得为了钱而抛弃雷佳音呢！不科学！,你看看！,还行,43
37,超时空同居,"人们总喜欢在爱情里说，“要是现在的更好的我遇见以前你就好了”
就会好吗？
其实以前的青涩的那个我，就已经很好。
当下最珍贵。
年度最佳华语商业片预定。",Reaper,力荐,67
38,超时空同居,《超时空同居》讲述了邪恶贪婪的自己，本想要去到未来投机致富，却不小心变成了过去自己的红娘，结果害得自己灰化肥发灰会挥发的故事——陆石屹的自述,大聪看电影,还行,35
39,超时空同居,小妞电影就应该这么拍！丫丫的美颜完全经得起大银幕的考验，她还让我明白了不是玛丽苏让人厌烦，而是大部分演玛丽苏的人让人厌烦。如果换佟丽娅演我绝逼相信好吗！还有雷大头的大头真的是加分项，自从头围大了，感觉好笑程度都比小东北提升了十倍不止。他俩CP感爆棚，求继续合作！,李小丢,推荐,39
40,超时空同居,两个人没有cp感，雷佳音还是挺搞笑的，丫丫一如既往的漂亮，故事看到开始我都想到结局了，没有悬念。,123木头人,较差,49
41,超时空同居,拍的好好哦！雷佳音太厉害了，可爱可爱可爱！这么一大把年纪居然还能演小奶狗！而且比鲜肉们演的奶狗还奶狗！,肖恩恩恩恩肖,推荐,37
42,超时空同居,很欢乐的一部电影，丫丫真漂亮！陈思诚瞎了眼了，配不上丫丫。,喜宝,还行,64
43,超时空同居,希望雷佳音能早日认识我 光速坠入爱河 拥抱人生伴侣,田德莉娜,还行,26
44,超时空同居,"男没钱。女：你不存在！
男有钱。女：我给你捶捶背…
…
喝了酒就发骚，天亮了就相爱…
…
导演你是醉的吧？？？",女神的秋裤,很差,37
