,影片名,评论内容,评论人,推荐星数,有用数
16,现在去见你,"这篇影评可能有剧透

                        看完整部影片，并没有像以前看完悲剧电影时那种沉重的心情，反而和影片中的父子一样坦然的面对，或许一切都是最好的安排。看的哭惨了，哭的不能寄几，只能说我先哭为敬了。 孙仙人和苏大叔都是耳熟能详的老戏骨了，看着两位飚演技真的是不知道该怎么形容了 ，孙艺珍小姐姐你肿...

                        ?(展开)",特仑苏,力荐,40
17,现在去见你,"有离别和重逢，要是不敢承担欢愉和悲痛，灵魂还有什么意义，还叫什么人生 看完电影之后的好几天，突然有那么一刻，我就想起了苏轼的《江城子》：十年生死两茫茫，不思量，自难忘。千里孤坟，无处话凄凉。纵使相逢应不识，尘满面，鬓如霜。夜来幽梦忽还乡，小轩窗，正梳妆。相顾...

                        ?(展开)",salvation,力荐,17
18,现在去见你,"“我的全部时间都相爱了，是美好的人生” 原来爱真的有天意，橡皮擦擦掉的记忆又被重新绘上多彩的世界，与你干过的糗事、写过的书信、看过的电影都在漫长的雨季——从泥土里扎出嫩芽 画面音乐唯美动人，剧情感动系数有限。 演员阵容养眼，孙仙依旧那么仙。 韩式温情，如果明知...

                        ?(展开)",来日方长,推荐,35
19,现在去见你,"这篇影评可能有剧透

                        特别温馨的一部剧。森林，山路，小溪，房屋在镜头下都特别安然幽静，给人一种安心的感觉，仿佛深吸一口气就能感受到自然的气息，想抛开城市的喧嚣也在山坡搭一处房子，听着细细密密的雨声，翻看过去的日记。 其实生病，车祸，穿越，失忆一直都是百年不变的狗血梗，但是这部影片...

                        ?(展开)",Lemonblue,推荐,3
20,现在去见你,"这篇影评可能有剧透

                        看完《大话西游》，我不免想到一个问题：如果紫霞事先知道自己会因至尊宝而死，她还会一直深爱至尊宝么？ 对于这个问题，刘镇伟试图在《大话西游3》中给出答案，但他给出的答案实在是太烂，不仅否定了前两部《大话西游》，更是把紫霞的形象从一个女神变成了一个女神经。 《大话...

                        ?(展开)",蜗牛飞行师,推荐,3
21,现在去见你,"这篇影评可能有剧透

                        首发于公众号【一只迷妹】（ID：yizhimimei），专注安利少女心的电影电视剧~ 孙艺珍和苏志燮，你们赔我的眼泪！ 知道我看完《现在去见你》已经哭了2个小时吗！（有人说流干一年份的眼泪，虽然我没那么夸张也呜呜呜了好久~） 本来以为不会再被这种纯爱片戳中了，但这部电影就是...

                        ?(展开)",一只迷妹,推荐,8
22,现在去见你,"许多影视作品尤其是韩国是这样的，一旦剧情到了拐点的时候，总免不了三个元素的出现： 失忆、车祸、绝症。 有时候单点，有时候套餐，总之，故事的起承转合，基本逃不出这几个手段。 如果说上面这几个还比较贴近现实，那么到了现在这些年呢，多了穿越、鬼怪等等新的元素。 自打...

                        ?(展开)",我是尾号2473,推荐,5
23,现在去见你,"现在最火的韩剧，不用多说，必定是它——《经常请吃饭的漂亮姐姐》。 热度大有赶上2016年《太阳的后裔》的趋势，难道孙艺珍和丁海寅的缘分，要延续到戏外了吗？ 罗PD的全新佛系综艺《林中小屋》再次将“慢属性”展现得淋漓尽致。 更让我们看到了男神苏志燮的另外一面。 好看的...

                        ?(展开)",巴塞电影,推荐,18
24,现在去见你,"这篇影评可能有剧透

                        泪点低的一定要慎重打开，慎重，后半段几乎一直哭着到结局，看着忧伤的苏志燮就流泪，看着流泪的孙艺珍就流泪，看着小演员流泪就流泪，处处是泪点，本想好好的看个温情电影，结果哭的自己无法入睡。 孙艺珍比起“如果爱有天意”里面简直看不到岁月的痕迹，那可十几年前的片子了...

                        ?(展开)",Eileen 温暖,力荐,17
25,现在去见你,"最终，谁更喜欢谁，就会搭讪的。 我最讨厌谁让我做这个做那个的，不管做事情还是磕头，我会自己看着办的。 我看你走了以后，我再走。 看着你幸福的样子，虽然有点不是滋味，但也觉得是万幸，因为我，确切的感受到我无论如何都配不上你。 我们分开的一分一秒都觉得可惜，你让我...

                        ?(展开)",立夏Alex,推荐,12
