,影片名,评论内容,评论人,推荐星数,有用数
17,三傻大闹宝莱坞,"

                        在我看到这个电影名时，我是拒绝的，这么傻，这么普通，这么容易让人忽略。但是，我真正看完之后，我不得不说，这名字起得好，这个电影里面的人物不正是如此吗。 看过这个片子的一年之后，我终于把手放在了键盘上，想说一说我的感受，我用这个电影做过演讲，别人问到我有没有什...

                        ",毛毛球的毛毛虫,力荐,61
18,三傻大闹宝莱坞,"没想到一部讽刺社会弊端的电影都可以拍得如此轻松，从中能深切感受到中印之间相似的教育体制与贫富差距问题，从而产生强烈的共鸣。笑中带泪的喜剧中闪现出许多的慧言慧语，在轻松、暴笑中含泪体现积极的力量，把自己的梦想付诸于事业，简单生活，听从自己内心的呼唤，为自己而...

                        ",鱼鱼菲菲,推荐,38
19,三傻大闹宝莱坞,"

                        无意中看到这部片子，感触很深。有的人一心一意要在竞争中获胜,他们不顾一切踩着别人脑袋往上爬。 “消 音器”就是这样的人。有的人迫于生存压力而不得不加入竞争,他们资质平平, 不得不遵守规则,他们的成功与否和家人的生活密切相关。正如法汉和拉朱。对 他们而言只有两个选择:...

                        ",猛虎嗅蔷薇,力荐,41
20,三傻大闹宝莱坞,"想说这部电影真的真的很好看啊???!(??????)??看完后已经不知道该用什么词来形容他的精彩了，绝对属于一定一定不能错过的好影片，就是这影片名字起的实在是让人无语了，是我理解不够还是咋的，完全没理解这名字跟这部电影有什么关键。。。。。...

                        ",gin桑妈,力荐,33
21,三傻大闹宝莱坞,"一部给人留下深刻印象的印度教育喜剧。 它带给生命不 仅仅是启示和思考, 而且带着强有力的指引! 虽是喜剧却引人深思, 用一句话来 说:一部电影,一种态度,引发人生思考。这是一部以友情为主线的影片。一开头就不同凡响,为了见一个旧友,法 汗在刚起飞的飞机上装病, 飞机不得不返航...

                        ",芳香,力荐,39
22,三傻大闹宝莱坞,"《三傻大闹宝莱坞》很怪的片名，近三个小时的片长，有喜有泪，这部电影的经典之处个人认为在于融入了生活，升华到了人性，总能把那些触动人心的东西演绎的淋漓尽致。电影的很多情节也许涉及了印度的现实的社会问题，但似乎和我国的国情差不了多少，所以也别总是信口“阿三”。...

                        ",Betsy_,推荐,30
23,三傻大闹宝莱坞,"印度电影堪比复合维生素，多重营养都到位了，而且不用重口味撩拨人，对身体健康有益无害，情节很丰富，一片多类型，永远要唱歌。号称三大歌舞片的，好莱坞以绝对的资源优势垄断了两个，《芝加哥》《红磨坊》，剩下一个就是《宝莱坞生死恋》。纯美爱情，伟大友谊，华丽歌舞，惊...

                        ",城南草木生,推荐,74
24,三傻大闹宝莱坞,"

                        在这个快节奏时代，生活就像脚底下抹了油一样根本停不下来。车子、房子、票子似千斤鼎重重的砸向人们，而我虽然还算是涉世未深的小姑娘，一只脚却也踏进了社会的泥淖，渐渐无法自拔。“病毒”的经典台词“人生就是赛跑，要么全速向前，要么彻底完蛋”一遍又一遍响彻脑海，其实...

                        ",请、微笑,推荐,31
25,三傻大闹宝莱坞,"1、一出生就有人告诉我们，生活是场赛跑，不跑快点就会惨遭蹂躏，哪怕是出生，我们都得和3亿个精子赛跑。 2、杜鹃从来不自己筑巢，他只在别人的巢里下蛋，要孵蛋的时候他们会怎样？他们会把其他的蛋从巢里挤出去，竞争结束了，他们的生命从谋杀开始，这就是大自然——要么竞争...

                        ",三生sss,推荐,37
26,三傻大闹宝莱坞,"1.人心其实很脆弱，所以我们要经常哄哄它，经常把手放在心脏旁，对自己说：平安无事，平安无事，平安无事······· 2.“有位智者说...学习是为了完善人生，而非享乐人生，追求卓越，成功就会在不经意间追上你……” 3.你的朋友不及格，你感觉很糟；你的朋友考第一，你感觉...

                        ",好美的美好,推荐,41
27,三傻大闹宝莱坞,"近年来印度电影发展挺好，《贫民窟的百万富翁》一举囊括了奥斯卡多个奖项，更是成为最佳影片，而在我看来，《三傻大闹宝莱坞》一点都不亚于《贫民窟的百万富翁》，同样是励志电影，虽然是两个完全不同的故事，但是这个影片阐述的理念，其实是非常明确的，它抨击印度填鸭式的教...

                        ",奇小一,推荐,31
28,三傻大闹宝莱坞,"有很多能够get的笑点，插叙的手法也很有味道，阿尔米·汗的片子大多这样，用搞笑的片子来引发一些令人思考的现实问题。学习到的理论能够应用于实际，这样的人真的很厉害，所以兰彻最后能够获得成功，毫不意外。影片虽然讽刺了死记硬背的学习方式，但也没有完全驳斥。查尔图的学...

                        ",春风十里,推荐,39
29,三傻大闹宝莱坞,"看了《三个白痴》，我最悔恨的是那些曾经引以为傲的青春岁月和金色年华几乎完全是谬误几乎处处都被绑架，其实兰乔所说的道理人人都懂，只是可能从来没有如影片这样以寓教于乐的形式陈述得 在国家一流的高等院校看来，只有能把名词定义背得滚瓜烂熟、丝毫不差的学生才称得上是佼...

                        ",樱桃咻咻咻,推荐,23
30,三傻大闹宝莱坞,"我向来对字幕组充满崇敬之情如滔滔不绝江水，他们是为丰富中国人民精神生活而奋斗的默默奉献者。但是在迅雷上看到《三傻大闹宝莱坞》，这个神似孙悟空大闹天宫的译名有理由让很多人错过这部天才作品。没关系，神都有犯错的时候，闹太套~~~  	没有莫名其妙的爆乳，没有...

                        ",氓之哧哧,力荐,94
31,三傻大闹宝莱坞,"

                        法罕、拉加和兰彻是同寝的大学同学，他们都在印度的著名学府帝国工业大学就读。法罕其实并不想学工业设计，他想成为一名野外摄影师；拉加的家庭十分贫困，他的家人希望莱吉毕业后能找个好工作以改善家庭的经济状况；而兰彻的身世一直是一个谜。这个谜要到他们毕业十年之后才能...

                        ",南音,力荐,22
32,三傻大闹宝莱坞,"这是一部以友情为主线的影片。一开头就不同凡响，为了见一个旧友，法涵在刚起飞的飞机上装病，飞机不得不返航;而莱俱情急之下忘记了穿裤子，可见这位朋友在他们生命中的位置多重要。之后一辆车在山谷间穿行，两边的景物如雄鹰掠过，场面开阔优美，大气。和着深情的音乐，诗一样...

                        ",拥抱谎言拥抱你,力荐,26
33,三傻大闹宝莱坞,"

                        这部当年很火的印度电影，我一度因为名字而错过了，《三傻大闹宝莱坞》这个名字让我以为这是一个低俗的喜剧，直到几年前的大学教授将它推荐给我们，我才知道原来这是一部如此具有教育意义的作品。电影积极向上，充满着正能量，但它也在无声地讽刺着我们的教育——缺乏实践。我...

                        ",喜欢小可爱的某,力荐,34
34,三傻大闹宝莱坞,"我最喜欢的一位单口相声表演者叫Russell Peters，他是加拿大第二代印度移民，专长于种族笑话，又善模仿各种族裔的口音，不管是中国人、印度人还是意大利人，他都能找到突出特色予以模仿夸张，在逗得观众哈哈大笑之余留下悠远回味，一边佩服他观察细致入微，一边咂摸各个种族的...

                        ",粉丝酱,还行,21
35,三傻大闹宝莱坞,"每次看完都觉着三傻很可爱，可爱在一直以来的坚持，可爱在他们难能可贵的友谊，可爱在他们的傻是至情至性的。谁认为傻人就一定是傻的呢，不傻又傻得可爱的人就是应该有傻福。        这部片子不同于其他的情感电影，它给你的不仅是感动和回忆，更多的是给你启发和指引！让你明...

                        ",圣墟,力荐,29
36,三傻大闹宝莱坞,"

                        高中老师给我们推荐的电影，看之前以为她的目的是想让我们放松心情，缓解压力。看之后知道老师的用心。电影的基调是幽默的，但是做到笑中有泪，并且笑点不尴尬，泪点不矫情，这才是难得的。故事里面的年轻人，能一步一步，克服现实的枷锁，全心全意做自己热爱的事情，并且做到...

                        ",小彩虹,力荐,26
37,三傻大闹宝莱坞,"电影很棒，歌曲太喜欢，来，听着音乐一起起舞吧? 片头的歌曲《Behti Hawa Sa Tha Woh》（他如风一般自由）配上影片中好友寻找男主角时在山间奔赴目的地时的场景，特别应景啊，歌词音乐也很大气啊 贴个中文歌词? 他如风一般自由 似风筝翱翔天空 他去了哪里 让我们去寻觅 ...

                        ",尖刺上飞舞,力荐,17
38,三傻大闹宝莱坞,"

                        影片采用了插叙的手法，主要讲述了主人公兰彻与法尔汉和拉杜三人在大学间发生的故事。这部影片中插入了唱歌与跳舞这是印度片的特点，以往看过的很多印度片都有这样的情节，很喜欢看这样的情节，将唱歌，舞蹈与剧情相结合，感觉很好。(?????????) 很...

                        ",爱吃馒头的宝宝,力荐,23
39,三傻大闹宝莱坞,"看的是国语版，很久没有看到一部这么好的电影了 一开始所有人都以为男主是一个高富帅，可以任性的追求自己的梦想，任性的做自己想做的，但原来不是的。他只是一个替身而已，但从男主的身上看到人无论你的身份是什么都可以活的很精彩的，不放弃自己的梦想、终会到达自己所先要的...

                        ",精灵诘诘,力荐,68
40,三傻大闹宝莱坞,"1、学校不再是一个育人的地方，而是一个工厂，不断得在制造白痴。”那种填鸭式的教育正如应试教育体制下所培养出的人都是模式化的。 2、学习是为了完善人生，而不是享乐人生。从小学习压力过大，都是为了“钱”途在学习，而不是为了自己。 3、上大学学习的最终目的是为了那张人...

                        ",夜尽天明,力荐,57
41,三傻大闹宝莱坞,"

                        除了结局，我还蛮喜欢这部戏的，开启了很多新想法。 兰乔从进入学校/宿舍的那瞬间，就很与众不同，对于校园常见的要求，也并不从众，而是从所学当中找出可以反制的方法。还有一段是他们问老师说认不认得他们，发现不认得之后，立刻把考卷弄乱的那段，有很多想法上的反转。特别...

                        ",小狐狸,推荐,21
