,影片名,评论内容,评论人,推荐星数,有用数
17,负重前行,"这篇影评可能有剧透

                        节奏比较慢，话也不多，但是两对父女之间的温情很满，感人。 但是，请原谅我一个人名都没记住。。。 想了想，有一个不是很明白的地方，男主被那个搞天然气的坏人控制之后带着女孩回去救宝宝和女人，出来之后女人就这么没有价值地死了？她看到了坏人出来，听到了坏人的声音，男...

                        ?(展开)",morningrain,还行,2
18,负重前行,"就这么垃圾片也能打出7.2分高分，首先影片的末日营造感很差：里面阳光明媚，主人公有吃有喝，着装跟现实生活毫无差异！其次在父爱的设定上，并没有什么感染力，作为父亲的主人翁所做的努力显得很单薄，尽管结尾想升华一下，但是总体上因为影片先天不足，无法打动观众！ 同样的...

                        ?(展开)",驭心,很差,7
19,负重前行,"这篇影评可能有剧透

                        #Aiko观影# 电影名称：负重前行 上映日期：2018年5月17日 观影日期：2018年5月27日 影评： ① 不知道有没有人记得，曾经有一部长度只有几分钟的感人的微电影，讲述的是——即将变身僵尸的父亲，为了保护孩子让他过正常人的生活，前面用木棍吊着一块肉，后面背着年幼的孩子，赶...

                        ?(展开)",Aiko爱牛奶,推荐,
20,负重前行,"喜欢有关aboriginal的情节，很有代入感。“病毒”把澳洲还给了原住民。可惜大多数“white fella”太缺少对土著文化的了解和尊重了。 今天在澳洲国家博物馆看有关原住民文化的展览，很多东西都太表象了，其实这部电影也是吧，但起码导演的用心还是不错的。看到又是红土又是荧光...

                        ?(展开)",tinseltown,推荐,
21,负重前行,"很短的电影，没有一句台词。却很难让人一眼看过便忘记。变成丧尸的父亲，一步步“负重前行”，忍耐着自己生理与心理上的痛苦，终于达到了让儿子平安的目的。丧尸之于我们的生活，其实是件太遥远的事，而我们的生活中却又充斥着这样或者那样的“丧尸”。而我们人类又是一个太难...

                        ?(展开)",朝暮逢岁晚,推荐,
22,负重前行,"我所看到的负重前行，是时时刻刻在与自己斗争啊，明知无法逃避某种本性的病毒，却还是一再克制自己。 所负之重，是与自己对抗。 不甘心成为为了腐肉而争夺的丧尸，可是在这个病毒四散的世界，独活则无食，上岸又需随时提防，索性变成丧尸，却还舍不得自己的女儿。不希望她失去...

                        ?(展开)",nhq,力荐,
23,负重前行,"这篇影评可能有剧透

                        最后父亲知道自己将变成丧尸，，  中途经历过生死犹豫，，但是为了女儿他没有放弃，，而是选择前行，，相信会有希望，，当他变成丧尸的时候，，他早早    把肉绑在杆子上为了前行，，把女儿送到安全地方，，最后一幕他女儿的肚子上，，父亲早早就写了谢谢两个字女儿也到了安全...

                        ?(展开)",balabala,力荐,
24,负重前行,"剧情拖、慢，镜头瞎逼拍，凑时间一样。故事比那个七分钟的短片多点有限，愣是拍了这么长时间，剧情的发展老套到让人犯困。讲人性不痛不痒，讲亲情我看的一脸冷漠，又没有大场面枪战追车之类的动作戏，全程都在跳过，这个分你们给的是个什么鸡掰？ 看了一眼105分钟的电影，故事...

                        ?(展开)",?,很差,
25,负重前行,"作为僵尸电影，只不过将僵尸这东西化作一个对立的符号，即使有血腥镜头，也只不过是一闪而过，与僵尸的无情邪恶相对的是人类的爱和亲情，父亲对孩子的爱正是电影所要表达的东西。亲情是人类最普遍的情感，更是最打动人心的艺术手段。电影没有放纵的煽情，而是安静的抒情，这是...

                        ?(展开)",琪琪,力荐,1
26,负重前行,"这篇影评可能有剧透

                        我从来没有觉得父爱是这部电影的内在核心。 我看到的是绝望下的无奈。 末世里痛苦的活着还是寻死求得解脱映射的是现实生活中一个人深陷绝境，他该如何选择。 不去面对是为己，负重前行是为他 我看到电影里有一个人在生命最后的48小时中用力的活着不是为了自己。 这种事情现实里...

                        ?(展开)",无非是啥,推荐,
27,负重前行,"这篇影评可能有剧透

                        影片讲述的是一个地区感染了病毒，很多人成了丧尸，男主的妻子也被感染了，男主不愿放弃她的妻子带她去医院，这体现了她们之间的深厚感情，这是爱情的力量。而男主被他妻子抓伤也被感染了，在48小时内做了很多事情，妻子让他救她们的女儿萝西，因此男主就背起女儿去寻找可以保...

                        ?(展开)",橘月,推荐,
28,负重前行,"这篇影评可能有剧透

                        父母是我们最亲近的人，也是最后的靠山，所以常有电影把他们变成异类，然后来吓我们。 在《千与千寻》里，千寻的父母变成了猪。 然而这还不是最可怕的。 想象一下，如果有一天你的父母被丧尸咬了，而你还是一个没有任何行动能力咬着奶嘴的小娃娃，在他们眼里，你将是一道多么可...

                        ?(展开)",小鲜电影,推荐,1
